,comment,rating
14206,xài tốt nhưng không thấy giấy bảo hành và hóa đơn bán hàng,0
14207,giao hàng sớm hơn dự định sản phẩm so với giá tiền khá ok,1
14212,giao hàng nhanh đóng gói rất đẹp và cẩn thận,1
14214,hai long giao hang nhanh dong can than hang chinh hang ok,1
14218,sản phẩm ok nên tiếp tục phát triển,1
14228,hàng ok không biết sau này thì sao,1
14230,rất hài lòng sản phẩm này,1
14234,tốt hàng nguyên siu sản phẩm tốt,1
14239,tốt,1
14240,tiki giao hàng rất nhanh đúng hẹn máy còn nguyên seal nên không phải lo máy cũ nhân viên giao hàng lịch sự cho kiểm tra hàng kỹ lưởng đầy đủ mới giao nhận máy vào sau ngày dùng thì màn hình máy rất đẹp để thì cực kì mượt mở khóa bằng vân tay rất nhanh chụp hình đẹp loa máy nghe rất hay có thử chơi vài trò chơi nặng thì máy chạy khá mượt mà không bị nóng lên quá nhiều pin dùng ổn làm việc chơi trò chơi đủ dùng cho một ngày về việc kích hoạt bảo hành trước thì không bị kích hoạt trước quá lâu khoản tầm hơn tháng,1
14250,thời gia bảo hành bắt đầu từ đến mất tầm tháng bảo hành hộp không được bọc seal ni lông bên ngoài nên bị xước nhiều cũ seal của samsung trên hộp vẫn còn chức năng và ngoại hình của máy tốt,1
14260,giao hàng nhanh hơn dự kiến máy mới mọi chức năng đều ok chưa thấy lỗi lằm gì sử dụng thời gian nữa đánh giá lại nhưng máy được kích họat trước gần tháng,1
14266,sản phẩm chất lượng rất tệ hàng cao cấp mà mới sử dụng không xem phim không chơi trò chơi mà đã nóng lên rất nhiều yêu cầu xuất hóa đơn nhé,-1
14269,giao hàng thiếu ốp lưng sản phẩm giống như đã qua sử dụng,-1
14271,hàng đúng như mô tả đẹp giá lại mềm không thua gì hàng chưa kích hoạt đâu thời hạn kích hoạt cách ngày mua chừng tháng,1
14273,mình mua gần còn nguyên bh máy lúc giao là nguyên seal đầy đủ phụ kiện nha mn quá tốt cho cuộc tềnh,1
14276,hàng đã kích hoạt hơn tháng máy mới chưa qua sử dụng giao hàng quá chậm cả tuần mới nhận được máy,1
14279,đã nhận được hàng nhưng tiếc cái là không có cổng chuyển otg còn lại thì mọi thứ quá tốt,1
14281,giao hàng nhanh nguyên seal hộp seal máy không có cái này do hãng hay gì thì không biết nói chung mới dùng khá tốt,1
14283,giao hành nhanh gọn sản phẩm đúng như mô tả nguyên seal mới dùng đc hôm thấy rất tốt,1
14284,đặt ngày nhận được nguyên seal máy chuẩn mỗi tội pin tụt hơi nhanh,1
14285,wonderful genuine product with orginal sealed box definitely recoMend for you with great price and fast delivery,1
14286,gửi hàng nhanh dong gọi cần thận điện thoại dùng ở ké xong nhanh nóng và xút hao pin nhanh,1
14295,điện thoại thỉnh thoảng bị đơ nhận diện khuôn mặt không nhạy bằng ip,0
14298,loa nghe bị rè nhờ tiki hỗ trợ đổi lại sản phẩm,-1
14312,giao nhanh cong nguyên seal,1
14314,rất hài lòng,1
14317,tốt,1
14318,ổn,1
14327,bởi vì điện thoại của mình nát lắm rồi mà mình thì mới mua tab để chơi trò chơi nên muốn mua máy rẻ chút để lướt face zalo chơi nên thấy tiki đang sale là mình hốt luôn không do dự không hối hận vì so ra mình hay mua thiết bị điện tử ỏ thế giới di dộng thấy ở thế giới di động mắc hơn ở tiki nữa hiện tại mình xài máy ok không gặp vấn đề gì rất hài lòng,1
14328,sản phẩm tốt chơi trò chơi ở cấu hình thấp rất ok nhưng nếu các bạn muốn mua thì nên chọn ở bản bản này tải ứng dụng là fuL r đặc biệt là các sản phẩm của xiaomi redmi không hổ trợ tải ứng dụng vào thẻ nhớ khá buồn vì xài không tải đc nhiều ứng dụng cứ phải dọn rác liên tục,1
14329,nhận máy nhanh hàng về tỉnh nhanh chóng lướt tiếng cài đặt mới mất pin quá ok có nhận diện khuôn mặt mà hơi chậm không bằng vân tay máy giá rẻ mua được giá hàng quá ư ok ngon hơn nokia xài thêm thẻ là ok máy tác vụ mất giá rẻ chip snap không đòi hỏi nhiều,1
14330,chất lượng tệ hơn các thương hiệu khác cùng phân khúc và giá tiền với giá tiền này thì còn rất nhiều lựa chọn khác tốt hơn hẳn vì mua online nên mình đã không được trải nghiệm trước khi mua kết quả là hối hận vô cùng,-1
14331,lúc mới thì tốt hôm sau thì nút nguồn không đánh thức thiết bị được nữa trong khi vẫn tắt màn hình được nhưng mở máy thì không được mong tiki giải quyết đổi trả giúp mình,0
14333,đã nhận sản phẩm giao hàng khá nhanh sản phẩm đóng gói kỹ fuL seal và chức năng tốt quá rẻ cho một chiếc smartphone,1
14334,sản phẩm tốt giao hàng nhanh có cái pin trâu chả hiểu sao đc tất cả tựa trò chơi nhưng để cấu hình thấp tầm giá dưới là tốt r có gì mua ủng hộ típ,1
14336,bất ngờ khi mua được sản phẩm giá rẻ nhưng đẹp và tốt như xiaomi này máy chạy nhanh pin khủng sạc nhanh cửa hàng đóng gói cẩn thận giao hàng sớm hơn dự kiến rất đáng mua cám ơn shop,1
14337,điện thoại vừa hết bảo hành thì hỏng trước đó hay bị nhỡ các cuộc gọi khi người khác gọi tới nghe nhạc chờ bình thường điện thoại không báo cũng như sau cuộc gọi không có bất kỳ thông báo cuộc gọi nhỡ nào,-1
14357,nếu sử dụng bình thường không chơi trò chơi hoặc tải nhiều ứng dụng thì redmi tương đối tốt không biết sau này có bị lỗi không,0
14368,mới mua được ngày mà bị tuột pin nhanh kinh khủng dù không có chơi trò chơi gì hết pin máy mới gì còn tệ hơn máy cũ,-1
14373,máy ảnh không tốt mua máy chơi thì đc đừng hy vọng nhiều về camera nhanh hết bộ nhớ máy pin sạc đến tốn,1
14377,hàng của em bị lỗi dây nguồn phải ấn nút nguồn lần mới lên được nguồn ạ em muốn đổi sản phẩm,0
14383,máy rất dày thô pin tuy mà mau tuột pin lam so vơi xiaomi redmi thì kém xa giá cũng bằng redmi,-1
14386,mới nhận đc hàng quá là tốt tiki giao hàng nhanh chưa tới mà đã nhân đc rồi mặc dù ở tỉnh lẻ,1
14388,mình kích hoạt máy thì bị hiện mobifone có cách nào khắc phục,-1
14389,so với tầm giá thì cũng ổn nhưng điện thoại bị lỗi chủ đề phải đổi sang chủ đề khác,1
14392,máy dùng mượt chỉ có máy ảnh hay bị đơ phải tắt nguồn khởi động lại mới được,1
14403,giao hàng đúng hạn máy tốt tính năng đạt yêu cầu mong đợi ở mức giá đó,1
14410,sản phẩm nguyên hộp giao hàng nhanh mua xiaomi thì yên tâm mua tại tiki,1
14412,anh ơi em mua mùng tại sao đang chơi lại thoát ra hả sẽ,-1
14415,cũng được bộ nhớ ít cần mua thêm thẻ nhớ ngoài,1
14418,không chuyển được ngôn ngữ bấm lưu rồi vẫn chữ tq sóng yếu,-1
14420,tôi không thể chuyển dữ liệu của ứng dụng vào thẻ nhớ được,-1
14423,mình đặt tikinow hàng giao chậm hơn chút nhưng đóng gói cẩn thận,1
14433,không có ốp lưng và cường lực đi cùng,0
14437,dùng hơi chậm với mộng muốn,0
14438,máy ổn trong tầm giá hài lòng,1
14442,Y,0
14461,cài đặt theo hướng dẫn nhưng vẫn chưa kích hoạt được vị trí của máy theo phần mềm quản lý trên ứng dụng máy của mẹ cần hỗ trợ thêm máy đẹp chắc chắn mua thêm gói mkids của vieTel tháng giá không biết nên cười hay nên khóc,1
14462,mua máy mà cục sạc của máy không sạc được các chức năng khác thì xài ổn làm đúng theo hướng dẫn là dùng được nhưng định vị trên sóng điện thoại sài số rất lớn còn định vị kép có gps thì chính xác hơn nhưng đa phần mở lên xem đều màu xám ko biết cập nhật vị trí từ hồi nào nhưng tại thời điểm xem thì không bắt được vị trí cục sạc không sạc được dây thì bình thường do mình thử qua lại giữa máy mới biết do lỗi cục sạc vậy thì đổi cục sạc như thế nào,0
14469,máy không sử dụng wifi máy sử dụng gprs là công nghệ cũ sóng gprs chỗ mạnh chỗ yếu chỗ không có dù sóng điện thoại vẫn ok nếu đúng chỗ có gprs thì tốt định vị khá chuẩn nếu đúng chỗ gprs máy sẽ tự động chuyển qua định vị vệ tinh thì sài số cả chục km tính năng này xem như không xài được,-1
14470,kiểm tra các chức năng khác rất ok tuy nhiên chức năng định vị qua ứng dụng hoặc qua web không hoạt động không thể lấy mã liên kết mặc dù dùng emei và mã xác nhận thì có thể thấy thông tin điện thoại nhưng hệ thống báo không có dữ liệu định vị nhờ cửa hàng xem lại chỗ này,1
14472,tải ứng dụng rồi nhưng không đăng ký được đã thử dùng máy dt để đăng ký dùng cả wiFi và đều không đăng ký dc báo kiểm tra kết nối nhưng tin nhắn vẫn báo về đt,0
14476,máy mới xài tốt hướng dẫn rõ ràng nhưng bực nhất là cứ gởi thống báo quản cáo mặc dù đã mua hàng rồi cho là vì bị làm phiền quá nhiều,1
14478,điện thoại mặt bị trầy mặt kính lắp thẻ nhớ không định dạng được mặc dù đã đổi nhiều thẻ và kiểm tra thẻ mua cho cho bé gọi và nghe giá cũng rẻ nên tạm chấp nhận,0
14480,khi mua thì máy không pin kèm theo máy đã phản ánh với bộ phận chăm sóc khách hàng thì không hỗ trợ quá thất vọng với trang tiki sẽ không mua hàng trong thời gian đến mọi người cân nhắc khi mua hàng trên trang này,-1
14483,ưu điểm đẹp nghe gọi ổn nhược điểm pin yếu chỉ đc ngày định vị không chuẩn lắm lệch tầm với định vị ghép và với gps mở khoá hơi khó cho trẻ con lớp,0
14486,đã lắp sim vào máy kết nối tài khoản giữa máy ba mẹ và máy con thế nhưng không thể nào định vị được đã cấp quyền ứng dụng đầy đủ,0
14488,sản phẩm mang lại trải nghiệm tốt nhưng ứng dụng quản lý trên máy cha mẹ rất tệ không thể đăng ký qua sđt vì không thể nhận được otp,0
14492,pin ổn định đóng gói ok hình thức đẹp chắc chắn kết nối tốt phím bấm nhạy tôi rất ưng ý,1
14494,điện thoại được giao giống như điện thoại cũ đã qua sử dụng mặt điện thoại xước chỗ mở nắp pin cũng xước,-1
14495,vị trí định vị hiện thị cách vị trí thực tế hơn sài số thế lớn thế này thì có định vị cũng như không,-1
14496,mới dùng ngày đầu pin đã tuột mấy ngày sau sạc xong xài được thì pin lại yếu bân quá cũng không gọi bảo hành nói chung là nản,-1
14497,sao mình bật định vị ghép và giám sát trong máy bé rồi mà con bọ còn màu xám lại còn định vị sài chỗ nữa,-1
14500,không đăng nhập vào được cứ báo lỗi này không biết xử lý ntn lúc trước xài bình thường,0
14501,mặt điện thoại bị xước rất nhiều không biết có phải hàng cũ không định vị lúc được lúc không,-1
14502,máy không bật được chế độ giám sát không thể định vị được pin hết ở chế độ chờ,1
14507,bé khá thích nghe gọi ok chỉ mỗi cái không tạo đc tài khoản trên mkids trên máy của bố mẹ chắc do dùng sim vina,1
14509,mình đã mua thấy sử dụng hơi bất tiện nhưng cơ bản so với giá tiền thì hợp lý,0
14510,kiểu dáng dễ thương nhưng hơi khó sử dụng chức năng nghe nhạc cũng không tốt lắm nhưng với mức giá này thì chấp nhận được,1
14511,máy phản hồi rất chậm khi tắt mở không nhận được tin nhắn xác thực của T nên không kết nối điện thoại được không giám sát được,-1
14512,tại sao mình không kích hoạt giám sát đc đã đăng ký rồi không hiện mã kiech hoạt làm sao kết nối đc với điện thoại,-1
14518,điện thoại này đã bị khai tử phần mềm rồi không đăng ký được nữa và cũng không giám sát được nữa,-1
14519,mua đợt sale sản phẩm khá hay pin yếu tự báo cho điện thoại khác để sạc,1
14521,không cài đặt giám sát được mặc dù đã gắn sim và đăng ký mạng,-1
14523,phần mềm mkids không dùng được nữa nên không dùng để định vị được,-1
