,comment,rating
4445,sản phẩm đến nay xài rất tốt có lần sản phẩm bị lỗi tiki cho nhân viên đến lấy tại nhà và đổi sản phẩm khác cực kỳ hài lòng,1
4449,da nhận duoc hang mong quản trị viên gui bao hành sớm may đẹp cực kỳ hài lòng,1
4451,máy xài rất ok mượt pin khủng ghê nhất là vụ giao hàng quá nhanh quá nguy hiểm mới đặt lúc trưa đến gọi điện thoại giao,1
4456,sản phẩm điện thoại samsung galaxy sử dụng tốt pin trâu,1
4467,máy ok hàng mới chạy mượt không lỗi cảm ơn tiki có dịch vụ tốt giao hành đúng hẹn nhân viên nhiệt tình sẽ ủng hộ tiki,1
4474,đóng gói đảm bảo không hiểu sao bảo hành điện tử đã kích hoạt được ngày là sao,1
4478,máy rất ok chỉ có chuyện khá vui là mới nhận hàng buổi sáng buổi chiều vào coi giá bán lại giảm thêm thầy chạy,1
4481,đóng gói cẩn thận giao đúng hàng khách đặt mình chọn tikinow nên nhận hàng rất đúng hạn,1
4484,giao hàng nhanh máy nguyên đai nguyên kiện hài lòng với cách phục vụ nhưng không thấy nhân viên gọi tv trước khi gửi hàng,1
4485,giá siu siu tốt mua chỉ sử dụng lướt web là chính nên máy đáp ứng đủ như cầu nhanh pin tốt,1
4486,pin trau nhug chip exynos choi trò chơi không muot cho lam,1
4488,chỉ có sẵn màu trắng nên hơi thất vọng máy đẹp giao hành chậm hơn máy ảnh kết báo mà hơn tiếng mới nhận được,1
4504,mới mua đc ngày nhìn chung điện thoại ổn mượt có điều bị xướt ít sau lưng nhưng để ý kỹ mới thấy,1
4513,khi đặt hàng thành công là dung lượng đến khi nhận lại là như vậy là sao ạ,1
4515,mình nhận máy còn nguyên seal kiểm tra chạy ổn máy dùng các ứng dụng xã hội facebOk zalo viber thường xuyên thì pin ngày,1
4518,mong tiki giải đáp mình tưởng đặt qua tiki được kích hoạt bảo hành rồi chứ,1
4534,trừ máy ảnh chưa đẹp lắm thì không thể chỉ bất kì điểm nào với giá như vậy,1
4542,giao hàng nhanh tuy nhiên đóng gói chưa được cẩn thận cho sản phẩm điện thoại dùng tốt,1
4545,giao hàng nhanh ngày sản phẩm rất hày lòng,1
4563,sản phẩm đúng mô tả chính hãng dùng tốt pin lâu hết ok kiti,1
4564,rất hài lòng pin khỏe tuy nhiên vẫn chưa nhận đc kích hoạt bảo hành điện tử hơi lâu,1
4569,nguyên seal đẹp pin trâu mượt nhưng mặt lưng rất dễ xước ổn trong tầm giá,1
4570,đã nhận hàng ổn với tầm giá chỉ là làm sao để kích hoạt bảo hành vậy tiki,1
4575,mình rất thích sản phẩm đã đc kích hoạt bảo hành điện tử samsung sau vài ngày,1
4578,pin vẫn hao ghê gớm chưa kích hoạt bảo hành mọi thứ đợi thời gian trả lời,1
4582,khá hài lòng với tiki và cả với sản phẩm tôi sẽ sử dụng tiki thường xuyên hơn,1
4585,máy mượt phù hợp như cầu cho các bạn dùng trong công việc hằng ngày,1
4597,sản phẩm chất lượng mình hài lòng với sản phẩm và dịch vụ của tiki,1
4599,chất lượng sản phẩm tuyệt vời gói hàng cẩn thận rất đáng tiền,1
4606,sản phẩm đẹp còn chất lượng phải đợi thpiwf gian mới biết đc,1
4608,nhưng chưa biết kích hoạt bảo hành như thế nào,1
4611,hàng mới tốt chị không có thây siu bóng ngoài tem đầy đủ chưa gỡ,1
4631,hàng chính hãng sam sung nhưng mua thời điểm đó giá cao chai,1
4636,chip mạnh trong tầm giá máy ảnh khá máy màn hình to hiển thị đẹp,1
4639,may dep hieu nang tot trong tam gia quan trong la pin cuc ky trau rat hai long,1
4640,rất hài lòng về sản phẩm cùng như đồng gói giao hàng,1
4643,hàng mới còn serial nhưng kô biết bảo hành thì làm thế nào nữa,1
4644,giao hàng nhanh máy pin trâu mượt mua với giá khá hợp lý,1
4645,mới thì dùng ok pin trâu xem time xem thế nào rung hơi yếu,1
4651,máy tốt xài ổn định thích hợp bạn nào thích chơi trò chơi,1
4653,sao không thấy tiki kích hoạt bảo hành điên tử vậy,1
4657,ngon mua từ tết bây giờ là tháng dùng tốt,1
4675,rất hài lòng sản phẩm giao hàng rất nhanh hàng chính hãng,1
4678,hàng ổn trong tầm giá mong cửa hàng kich hoạt bảo hành hộ mình,1
4684,giao hàng nhanh hình thức ổn mới dùng thấy rất mượt,1
4687,đã nhận hàng xong chơi trò chơi cực đã pin siêu lâu nha,1
4689,điện thoại xài rất ok mượt mà dung lượng nhiều,1
4694,hàng chuẩn đặc biệt giao hàng rất nhanh sau đặt hàng,1
4697,giao hàng nhanh nguyên seal tiki hộ trợ bảo hành nhanh chóng,1
4698,có bạn nào dùng có cảm giác màng hình máy bị ám vàng không,1
4700,xuất xắc với giá nhanh đẹp pin siêu khủng,1
4713,tiki kích hoạt bảo hành dùm mình imei,1
4715,hàng giao nguyên seal tốt điện thoại sử dụng tốt,1
4718,điẹn thoại đẹp chất lượng hoàn hảo,1
4720,rất hài lòng về sản phẩm bọc gói rất tốt,1
4722,tốt pin hơi nóng khi sử dụng lâu nhìn chung là đc,1
4727,tiền nào của nấy nói chung là tạm ổn,1
4735,tốt giao hàng nhanh T,1
4750,giao hàng nhanh chất lượng tốt nhé,1
4754,máy nguyên seal màn hình đẹp nhiều chức năng tiện ích thích chức năng cầm máy lên màn hình tự sáng và xạc cực nhanh vân tay nhạy trừ các trò chơi đỉnh hiện nay thì máy chạy nhanh và mượt các tác vụ hàng ngày ổn chụp hình khá đẹp hệ điều hành android colour os túm lại quá tốt trong tầm giá thanks tiki,1
4757,máy đẹp cấu hình ổn trong tầm giá mình mua gởi về quê làm quà tặng sinh nhật cha nên không đánh giá chỉ tiết được nhưng mình nghĩ là dùng ok trước giờ gia đình mình đều dùng smartphone của oPo mình đang dùng oPo,1
4758,tiki không ghi đồng kiểm nên shiper không cho xem hàng trước khi gửi tiền thấy cũng lo không biết là điện thoại hay cục gạch trong đó may sao về khui ra vẫn là điện thoại tiki đóng hàng sơ sài cho một đơn hàng tiền triệu nv không hài lòng với cách gói hàng của tiki,1
4763,ưu điểm sạc nhanh pin ổn trụ tầm ngày sạc lần nhỏ gọn dễ cầm thời trang viền màn hình mỏng so với các điện thoại cùng tầm sim sóng tốt không bị chập chờn dù dùng sim song song nhược điểm vì là điện thoại giá tầm vừa dưới triệu nên cũng không kì vọng cao lắm hài lòng với các ưu điểm,1
4769,sản phẩm nguyên tem nguyên seal đẹp nhẹ với mức giá này tôi hài lòng về âm thanh màn hình ảnh chụp cho chất lượng khá ổn,1
4777,hàng chuẩn nguyên seal tự tay phá trinh đúng màu chọn riêng giao hàng hẹn không chuẩn giờ cao su lịch mùng mùng mới giao,1
4780,sản phẩm rất tuyệt vời mới mua cảm nhận hơn chậm tí như khá tốt trong tầm giá có màn hình anmole,1
4784,nhân viên giao hàng nhanh hơn dự tính sản phẩm nguyên vẹn chưa sử dụng sản hẩm nền chưa biết nhưng giá rẻ hơn những chỗ khác rất nhiều,1
4792,đầy đủ phụ kiện và giao hàng đúng dự kiến màn hình mượt hi vọng sử dụng tốt,1
4796,giao hàng nhanh nguyên seal chip không mượt lắm pin đủ dùng hy vọng không gặp lỗi gì,1
4797,đóng gói cẩn thận giao hàng nhanh chóng mới sử dụng ngày chưa đánh giá được sản phẩm nhưng tạm hài lòng,1
4807,giao nhanh hơn ngày máy đẹp mượt giá cả hợp lý,1
4813,màu đẹp thao tác cũng khá mượt nhưng thích oPo hơn vì tính năng thông mình hơn,1
4817,giao hang nhanh nho tiki kich hoat bao hanh nhan vien giao hang nhiet tinh,1
4826,điện thoại mỏng hình dáng đẹp và gọn màn hình lớn sắc nét sạc pin nhanh,1
4831,pin tụt hơi nhanh chắc do mới dùng chưa ổn định mẫu mã đẹp giao hàng nhanh,1
4834,mới mua máy về hôm qua nay kiểm tra thì quả pin mà on pin lên đến vãi thât,1
4842,sản phẩm đẹp chất lượng trong tầm giá,1
4851,đã nhận được hàng chất lượng ok sẽ mua ủng hộ tiếp,1
4867,hàng giao nhanh đúng chuẩn hàng đặt của mình,1
4869,sản phẩm tốt như mong đợi cảm ơn tiki,1
4883,qua tốt,1
4890,mọi xai thay cũng ngon cho thôi gian coi sao,1
4891,sản phẩm ok đúng chất lượng,1
4892,giao hàng nhanh hàng chính hãng,1
4907,hài lòng về sản phẩm,1
4912,tốt,1
4914,quá ngon trong tầm giá,1
4916,giá tốt máy ngon,1
4917,tốt trong tầm giá,1
4919,máy đẹp giao hàng nhanh,1
4923,rất đẹp và đáng mua,1
4925,tốt,1
4935,tốt,1
4936,sản phẩm dùng tốt lắm nhé,1
4940,tốt chính hãng,1
4945,dùng tốt nha,1
4951,may tot,1
4954,đẹp,1
4958,tốt,1
4974,mua cho người nhà dùng nhưng người nhà đổi ý nên bán thanh lý máy vừa bóc đc ngày không vết xước đầy đủ phụ kiện hóa đơn bản giá thiện chí mua sửa lỗi mạnh phát hiện lỗi xước nhỏ tặng máy xem máy tại hải phòng lhệ việt nam nói là làm,1
4978,về phần giao hàng thì siêu nhanh chưa đến đã ship còn về chất lượng sản phẩm loa bé và hơi rè khi mở hết cỡ màn fuL hd nhưng màu sắc hơi nhạt bị loạn cảm ứng đa điểm về độ mượt thì thua xa android gốc mình up trên con redmi note chíp snap,1
4996,máy ổn chụp thiếu sáng không nét lắm hệ điều hành vos bị số lỗi hơi khó chịu nhắc việc lúc có lúc không không cài được nhạc chuông riêng cho tin nhắn gaLery load chậm và thiếu phần sắp sếp dạng list trong video không xóa được nhiều tin nhắn cùng lúc nếu đến từ cùng nguồn ví dụ số dư ngân hàng,1
4999,pin lâu khủng khiếp khá là ưng í về khoản pin mình mua nhưng không chơi trò chơi chỉ dùng những cái cơ bản như fb zl zing chrome trò chơi chỉ chơi rắn nhưng nếu có chơi thêm trò chơi nữa là talking tom máy đã hơi chậm nhẹ mình còn không cài grab lazdada hay mấy cái ứng dụng thương mại điện tử bạn nào muốn nhiều tác vụ hơn hoặc để chơi trò chơi thì khuyên không nên mua còn để làm máy sơ cua thì khá ok so với của mình thì pin tốt hơn nhiều vẫn luôn thích cách giao hàng vào bảo hành của tiki trading nên cũng khá yên tâm cho sản phẩm điện tử mua ở đây sao cho tiki còn máy chắc chỉ sao yêu tiki,1
5004,em chưa sành về điện thoại lắm lên cũng không biết nhiều về tính năng đa nhiệm hay khả dụng của dòng điện thoại smart phone em mới mua nhưng với phân khúc giá tiền và dòng sản phẩm đăng ký sản xuất tại việt nam thì em nghĩ đó là sự phát triển của việt nam với dòng điện thoại thông minh ln em đánh gì là hài lòng,1
5011,hài lòng về chất lượng sản phẩm nhưng không hài lòng về sự phục vụ thời gian giao hàng quá chậm so với dự kiến,1
5013,sản phẩm tốt cửa hàng giao hàng nhanh k biết cửa hàng có ở vùng dịch không ta nhưng cho cửa hàng sao nhá hình ảnh mang tính nhận xu,1
5014,đánh giá sao để ủng hộ hàng việt nam thôi chứ dùng mới phát hiện ra có những hạn chế chung của các máy vsmart là chất lượng hình ảnh kém độ phân giải màu cực kém và máy còn không mở được file pdf nữa chứ,1
5017,đặt online giao cho người thân dưới quê mà tiki giao rất nhanh tối đặy sáng đã nhận được mà còn frEship hàng nguyên hộp nguyên seal,1
5019,hộp đựng bị móp méo nhưng hàng vẫn nguyên vẹn nhìn chung điện thoại xài ổn màu sắc sặc sỡ mua cho người lớn tuổi xài nên cũng không cần cấu hình quá nhược điểm khi chạm thì hiển thị hơi chậm mua được giá là quá ổn,1
5021,hàng nguyên tem săn đăng ký mã giảm giá còn bản đầy đủ sạc tai nghe ốp silicon dùng ngày thì chê mỗi camera máy ảnh sau chụp ngược chiều sáng kém và máy ảnh trước hơi cùi gọi video mà mặt mũi nhợt nhạt v,1
5031,mới nhận tức thì nguyên seal đủ cả ốp lưng dán màn hình mới sáng thứ là có rồi quá nhanh vì mình đặt khuya thứ chưa dùng thử vì mua cho con có gì nhận xét sau nhưng đã mua mấy lần của tiki nên cứ sao đã,1
5033,sau tuần mình thấy điện thoại dùng tốt chưa có lỗi gì tiki giao hàng rất nhanh ngày là có hàng pin tốt dùng ngày mới hết nếu có chơi trò chơi thì ngày là hết để qua đêm thì pin tụt đến máy ảnh hơi xấu tí nhưng không sao,1
5036,giá cấu hình máy thì hợp lý trong phân khúc hợp túi tiền với đa phần những công nhân có thứ nhập thấp như mình chất lương thì chưa biết chỉ thấy hàng việt nam thì ủng hộ thôi mới nhận máy đánh giá sơ sơ thế thôi,1
5037,tiki giao kiện đầy đủ và không sứt mẻ gì ạ máy dùng chơi trò chơi được không bị lag còn máy ảnh thì tệ thật ấy không thể chụp nhanh được tuy nhiên với tầm giá này thì mình cũng không mong đợi gì nhiều,1
